timestamp,hour,temperature,humidity,occupancy,ventilation_on,appliance_load_kw,co2_ppm,comfort_index,smart_score,carbon_savings_kg,recommendation
2024-11-21 05:00:00,5,18.15,59.74,0,0,0.16,373.2,79.7,87.28,5.5384,No action needed
2024-11-21 06:00:00,6,20.43,58.45,1,0,-0.09,435.8,89.5,90.9,5.7684,Run only essential appliances
2024-11-21 07:00:00,7,23.02,61.23,1,0,0.46,438.1,90.3,87.54,5.2624,Run only essential appliances
2024-11-21 08:00:00,8,24.14,59.94,5,0,0.95,493.3,86.5,82.4,4.811599999999999,No action needed
2024-11-21 09:00:00,9,21.61,60.45,5,1,1.34,359.4,93.2,83.9,4.4528,No action needed
2024-11-21 10:00:00,10,24.91,55.73,2,0,1.34,441.3,85.5,80.36,4.4528,No action needed
2024-11-21 11:00:00,11,24.65,53.63,2,0,0.19,417.2,87.6,88.79,5.5108,No action needed
2024-11-21 12:00:00,12,25.16,52.8,4,1,1.59,407.0,86.0,79.4,4.2228,No action needed
2024-11-21 13:00:00,13,24.43,46.16,1,0,-0.43,416.1,88.4,93.06,6.0812,Run only essential appliances
2024-11-21 14:00:00,14,24.45,42.02,2,0,1.02,440.7,86.2,82.65,4.7472,No action needed
2024-11-21 15:00:00,15,23.69,43.33,6,1,1.36,408.8,89.9,82.04,4.434399999999999,No action needed
2024-11-21 16:00:00,16,21.92,38.49,2,0,0.24,432.0,93.9,90.14,5.464799999999999,No action needed
2024-11-21 17:00:00,17,20.4,45.25,4,1,1.72,431.5,91.2,79.75,4.1032,No action needed
2024-11-21 18:00:00,18,19.55,42.91,5,0,1.8,517.5,86.7,76.6,4.0296,No action needed
2024-11-21 19:00:00,19,18.94,44.67,1,0,1.71,378.4,85.1,78.79,4.1124,No action needed
2024-11-21 20:00:00,20,18.1,41.46,2,0,2.57,438.7,80.1,70.82,3.3212,Reduce appliance usage
2024-11-21 21:00:00,21,17.32,44.03,1,0,0.89,377.7,78.3,82.06,4.8668000000000005,No action needed
2024-11-21 22:00:00,22,15.18,44.08,1,0,1.72,470.6,69.8,72.75,4.1032,No action needed
2024-11-21 23:00:00,23,15.45,49.18,3,0,0.29,499.8,73.4,82.65,5.4188,No action needed
2024-11-22 00:00:00,0,15.96,47.57,0,0,-0.35,450.7,74.6,87.88,6.0076,No action needed
2024-11-22 01:00:00,1,16.34,47.5,1,0,0.35,366.9,76.1,85.06,5.3636,No action needed
2024-11-22 02:00:00,2,15.61,53.42,2,0,0.84,406.6,72.7,80.27,4.9128,No action needed
2024-11-22 03:00:00,3,16.24,54.16,0,0,0.24,374.6,74.9,85.3,5.464799999999999,No action needed
2024-11-22 04:00:00,4,17.69,61.62,1,0,0.9,389.4,77.0,81.43,4.8576,No action needed
2024-11-22 05:00:00,5,17.56,63.29,1,0,0.18,390.4,75.6,85.66,5.5200000000000005,No action needed
2024-11-22 06:00:00,6,19.81,57.19,0,0,-0.31,373.3,87.6,92.69,5.9708,Run only essential appliances
2024-11-22 07:00:00,7,22.04,62.24,0,0,0.2,391.6,93.7,90.94,5.5016,Run only essential appliances
2024-11-22 08:00:00,8,23.14,60.56,3,0,1.45,472.9,90.2,80.58,4.3515999999999995,No action needed
2024-11-22 09:00:00,9,23.27,53.93,2,0,0.25,457.5,93.0,89.42,5.4556,No action needed
2024-11-22 10:00:00,10,24.55,54.22,1,0,0.44,451.3,87.7,86.69,5.280799999999999,Run only essential appliances
2024-11-22 11:00:00,11,24.0,51.43,6,1,2.02,430.0,91.3,77.87,3.8272000000000004,No action needed
2024-11-22 12:00:00,12,25.7,51.5,1,0,0.32,430.1,84.4,86.8,5.3911999999999995,Run only essential appliances
2024-11-22 13:00:00,13,24.75,44.95,1,0,0.48,458.6,86.5,85.96,5.244,Run only essential appliances
2024-11-22 14:00:00,14,24.05,44.8,4,1,1.55,404.4,89.2,80.66,4.2596,No action needed
2024-11-22 15:00:00,15,23.17,41.56,3,1,1.02,369.5,91.1,85.19,4.7472,No action needed
2024-11-22 16:00:00,16,22.44,42.29,2,0,0.59,383.9,94.4,88.74,5.1428,No action needed
2024-11-22 17:00:00,17,20.85,39.91,2,0,0.54,485.8,90.4,86.34,5.1888,No action needed
2024-11-22 18:00:00,18,20.66,38.93,5,0,3.51,448.1,89.1,67.29,2.4564,Reduce appliance usage
2024-11-22 19:00:00,19,18.31,39.91,5,0,3.18,477.3,80.2,66.32,2.76,Reduce appliance usage
2024-11-22 20:00:00,20,19.09,45.41,3,0,2.96,389.5,86.1,70.83,2.9623999999999997,Reduce appliance usage
2024-11-22 21:00:00,21,17.93,42.1,0,0,1.56,455.6,79.8,77.01,4.250399999999999,No action needed
2024-11-22 22:00:00,22,14.78,42.92,1,0,2.12,401.1,67.6,70.54,3.7352,No action needed
2024-11-22 23:00:00,23,15.24,48.58,0,0,0.28,402.2,72.2,83.81,5.428,No action needed
2024-11-23 00:00:00,0,14.35,49.71,3,0,0.61,408.4,69.3,80.72,5.1244,No action needed
2024-11-23 01:00:00,1,14.84,49.76,3,0,-0.32,466.1,71.2,86.44,5.98,No action needed
2024-11-23 02:00:00,2,17.67,59.46,1,0,-0.52,453.4,78.0,89.96,6.164,No action needed
2024-11-23 03:00:00,3,16.16,56.37,1,0,0.72,393.8,73.5,81.48,5.0232,No action needed
2024-11-23 04:00:00,4,17.86,57.9,2,0,0.88,439.5,79.5,81.56,4.876,No action needed
2024-11-23 05:00:00,5,19.25,59.98,2,0,0.6,449.9,84.0,84.57,5.1336,No action needed
2024-11-23 06:00:00,6,19.0,63.46,1,0,0.42,384.8,81.3,85.9,5.2992,Run only essential appliances
2024-11-23 07:00:00,7,20.44,56.3,1,0,-0.03,443.7,90.6,90.72,5.7132000000000005,Run only essential appliances
2024-11-23 08:00:00,8,21.29,59.21,2,0,0.24,412.5,92.6,90.04,5.464799999999999,No action needed
2024-11-23 09:00:00,9,22.65,61.25,3,1,0.76,363.7,91.8,87.17,4.9864,No action needed
2024-11-23 10:00:00,10,21.48,55.26,2,0,1.0,435.6,95.3,85.58,4.7656,No action needed
2024-11-23 11:00:00,11,25.37,50.12,0,0,0.52,435.1,86.5,86.06,5.2072,Run only essential appliances
2024-11-23 12:00:00,12,27.05,48.76,4,1,1.36,386.5,79.2,79.16,4.434399999999999,No action needed
2024-11-23 13:00:00,13,24.98,47.83,2,0,0.65,372.5,87.0,86.31,5.087599999999999,No action needed
2024-11-23 14:00:00,14,22.91,47.66,6,1,1.77,422.6,95.2,80.76,4.0572,No action needed
2024-11-23 15:00:00,15,22.89,42.25,3,1,0.7,363.9,92.6,87.79,5.0416,No action needed
2024-11-23 16:00:00,16,22.04,42.99,4,1,0.21,393.3,96.3,91.63,5.4924,No action needed
2024-11-23 17:00:00,17,20.28,37.47,3,1,1.34,350.0,86.9,82.15,4.4528,No action needed
2024-11-23 18:00:00,18,20.86,37.11,2,0,2.45,393.9,89.0,74.93,3.4315999999999995,No action needed
2024-11-23 19:00:00,19,19.52,39.38,2,0,2.25,393.0,84.8,74.98,3.6155999999999997,No action needed
2024-11-23 20:00:00,20,16.34,44.22,5,0,3.31,492.5,74.5,63.54,2.6403999999999996,Reduce appliance usage
2024-11-23 21:00:00,21,17.19,43.07,3,0,3.28,507.8,77.3,64.34,2.668,Reduce appliance usage
2024-11-23 22:00:00,22,17.2,45.58,2,0,1.84,437.6,78.6,75.11,3.9928,No action needed
2024-11-23 23:00:00,23,17.07,47.97,1,0,0.46,415.9,79.3,84.57,5.2624,No action needed
2024-11-24 00:00:00,0,17.87,52.22,0,0,-0.62,406.2,82.4,92.64,6.256,No action needed
2024-11-24 01:00:00,1,14.27,51.37,2,0,1.47,466.8,68.4,74.0,4.3332,No action needed
2024-11-24 02:00:00,2,18.49,56.38,2,0,0.64,427.4,82.8,84.29,5.0968,No action needed
2024-11-24 03:00:00,3,16.11,55.41,0,0,-1.01,423.4,73.7,92.3,6.6148,No action needed
2024-11-24 04:00:00,4,16.91,62.63,2,0,0.41,470.8,73.3,82.27,5.3084,No action needed
2024-11-24 05:00:00,5,19.03,58.06,1,0,0.95,440.4,84.1,82.48,4.811599999999999,No action needed
2024-11-24 06:00:00,6,19.42,58.24,0,0,0.36,432.3,85.6,86.87,5.3544,Run only essential appliances
2024-11-24 07:00:00,7,21.69,60.76,1,0,1.13,476.4,93.4,83.56,4.646,Run only essential appliances
2024-11-24 08:00:00,8,21.18,58.82,2,0,0.55,437.1,92.3,87.57,5.1796,No action needed
2024-11-24 09:00:00,9,23.3,57.72,3,1,1.31,350.0,90.9,83.54,4.4803999999999995,No action needed
2024-11-24 10:00:00,10,25.62,55.45,1,0,0.49,377.4,82.8,86.01,5.2348,Run only essential appliances
2024-11-24 11:00:00,11,24.77,50.41,3,1,1.07,369.4,88.7,84.14,4.7012,No action needed
2024-11-24 12:00:00,12,25.14,53.23,3,1,0.41,357.1,85.8,87.73,5.3084,No action needed
2024-11-24 13:00:00,13,25.3,49.2,1,0,-1.23,443.4,86.4,97.23,6.817200000000001,Run only essential appliances
2024-11-24 14:00:00,14,25.5,47.72,1,0,0.27,413.2,84.9,87.52,5.437200000000001,Run only essential appliances
2024-11-24 15:00:00,15,21.88,41.87,5,1,0.45,368.4,95.5,90.21,5.271599999999999,No action needed
2024-11-24 16:00:00,16,23.08,42.17,3,1,1.2,357.7,91.8,84.41,4.5816,No action needed
2024-11-24 17:00:00,17,21.03,40.74,4,1,0.99,350.0,91.5,85.79,4.7748,No action needed
2024-11-24 18:00:00,18,20.17,42.26,6,0,2.88,516.9,88.8,70.25,3.036,Reduce appliance usage
2024-11-24 19:00:00,19,19.77,42.66,2,0,1.67,420.2,87.4,79.11,4.1491999999999996,No action needed
2024-11-24 20:00:00,20,16.31,41.73,4,0,2.74,517.1,73.1,66.44,3.1647999999999996,Reduce appliance usage
2024-11-24 21:00:00,21,15.45,39.89,1,0,2.28,459.5,68.7,68.96,3.588,No action needed
2024-11-24 22:00:00,22,13.73,48.56,0,0,1.35,399.9,66.2,75.12,4.4436,No action needed
2024-11-24 23:00:00,23,14.62,48.52,1,0,-0.08,362.8,69.7,85.99,5.7592,No action needed
2024-11-25 00:00:00,0,16.33,48.78,0,0,-0.37,366.9,76.7,89.9,6.026,No action needed
2024-11-25 01:00:00,1,15.05,53.4,1,0,1.11,419.7,70.5,77.67,4.6644,No action needed
2024-11-25 02:00:00,2,14.33,51.98,3,0,0.88,433.4,68.3,78.29,4.876,No action needed
2024-11-25 03:00:00,3,15.98,59.18,0,0,-1.37,391.1,71.3,94.39,6.946,No action needed
2024-11-25 04:00:00,4,16.01,55.72,1,0,0.1,469.7,73.2,84.27,5.5936,No action needed
2024-11-25 05:00:00,5,17.58,59.22,5,0,0.78,485.9,77.7,80.97,4.968,No action needed
2024-11-25 06:00:00,6,20.39,60.49,0,0,-0.31,401.3,88.3,92.48,5.9708,Run only essential appliances
2024-11-25 07:00:00,7,20.12,61.74,1,0,-0.29,428.5,86.6,91.43,5.9524,Run only essential appliances
2024-11-25 08:00:00,8,23.61,58.87,4,0,2.15,451.0,89.1,76.05,3.7076,No action needed
2024-11-25 09:00:00,9,23.46,58.34,2,0,0.76,420.2,90.0,85.78,4.9864,No action needed
2024-11-25 10:00:00,10,24.42,54.94,2,0,1.13,431.7,87.8,82.55,4.646,No action needed
2024-11-25 11:00:00,11,24.55,52.52,4,1,2.15,383.6,88.5,76.88,3.7076,No action needed
2024-11-25 12:00:00,12,25.77,50.17,0,0,0.15,426.4,84.8,88.07,5.5476,Run only essential appliances
2024-11-25 13:00:00,13,25.61,47.03,3,1,2.18,350.0,84.1,75.87,3.6799999999999997,No action needed
2024-11-25 14:00:00,14,24.67,41.63,3,1,0.13,360.3,85.1,89.28,5.566,No action needed
2024-11-25 15:00:00,15,24.1,41.39,4,1,1.91,350.0,87.3,78.58,3.9284,No action needed
2024-11-25 16:00:00,16,22.29,41.83,2,0,0.7,437.9,94.8,87.34,5.0416,No action needed
2024-11-25 17:00:00,17,21.84,39.84,0,0,0.44,410.3,94.3,89.29,5.280799999999999,Run only essential appliances
2024-11-25 18:00:00,18,19.66,39.69,1,0,1.73,424.6,85.5,78.08,4.093999999999999,No action needed
2024-11-25 19:00:00,19,18.71,39.69,1,0,2.13,479.3,81.7,73.53,3.726,No action needed
2024-11-25 20:00:00,20,17.23,39.61,2,0,2.31,420.4,75.7,71.45,3.5604,No action needed
2024-11-25 21:00:00,21,16.01,41.94,1,0,1.75,409.5,72.0,74.13,4.0756,No action needed
2024-11-25 22:00:00,22,14.98,44.39,1,0,1.87,413.5,69.1,72.42,3.9652,No action needed
2024-11-25 23:00:00,23,15.64,47.42,1,0,1.18,435.4,73.3,77.82,4.6000000000000005,No action needed
2024-11-26 00:00:00,0,16.31,50.79,0,0,-0.36,453.1,76.8,88.57,6.0168,No action needed
2024-11-26 01:00:00,1,16.34,52.23,2,0,1.37,472.3,76.2,76.91,4.4252,No action needed
2024-11-26 02:00:00,2,14.41,52.94,3,0,0.53,444.8,68.2,80.36,5.1979999999999995,No action needed
2024-11-26 03:00:00,3,17.75,54.27,0,0,0.33,352.6,80.9,86.85,5.382,No action needed
2024-11-26 04:00:00,4,17.18,63.86,2,0,0.57,467.8,73.8,81.43,5.1612,No action needed
2024-11-26 05:00:00,5,19.31,57.4,0,0,0.31,406.0,85.5,87.55,5.4004,No action needed
2024-11-26 06:00:00,6,19.09,58.96,1,0,0.45,442.2,83.9,85.62,5.271599999999999,Run only essential appliances
2024-11-26 07:00:00,7,21.44,60.69,0,0,0.26,359.7,92.4,90.64,5.446400000000001,Run only essential appliances
2024-11-26 08:00:00,8,22.81,59.38,2,0,0.92,418.7,92.1,85.39,4.8392,No action needed
2024-11-26 09:00:00,9,22.05,58.11,5,1,1.6,371.6,95.7,82.78,4.2136000000000005,No action needed
2024-11-26 10:00:00,10,24.94,54.11,2,0,1.22,462.2,86.2,81.03,4.5632,No action needed
2024-11-26 11:00:00,11,26.18,53.07,5,1,1.76,350.0,81.7,77.87,4.0664,No action needed
2024-11-26 12:00:00,12,24.83,50.12,3,1,1.78,350.0,88.6,79.81,4.048,No action needed
2024-11-26 13:00:00,13,26.19,46.79,5,1,1.39,407.7,81.6,79.37,4.4068000000000005,No action needed
2024-11-26 14:00:00,14,24.14,45.49,1,0,-0.07,361.3,89.2,91.79,5.75,Run only essential appliances
2024-11-26 15:00:00,15,24.39,45.04,3,1,1.13,368.2,88.0,83.56,4.646,No action needed
2024-11-26 16:00:00,16,20.28,41.3,2,0,-0.11,423.1,88.8,91.01,5.7868,No action needed
2024-11-26 17:00:00,17,23.71,40.31,3,1,1.45,350.0,88.3,81.85,4.3515999999999995,No action needed
2024-11-26 18:00:00,18,21.5,42.14,1,0,1.62,452.3,94.1,80.96,4.1952,No action needed
2024-11-26 19:00:00,19,18.42,42.26,4,0,3.16,420.4,81.8,67.78,2.7783999999999995,Reduce appliance usage
2024-11-26 20:00:00,20,15.53,44.51,2,0,2.28,456.9,71.4,69.81,3.588,No action needed
2024-11-26 21:00:00,21,16.75,39.42,2,0,2.08,469.9,73.7,71.6,3.772,No action needed
2024-11-26 22:00:00,22,14.23,46.81,1,0,1.96,429.2,67.3,71.07,3.8824,No action needed
2024-11-26 23:00:00,23,15.62,48.61,4,0,0.48,509.3,73.8,81.39,5.244,No action needed
2024-11-27 00:00:00,0,15.41,48.23,1,0,0.1,374.4,72.8,85.58,5.5936,No action needed
2024-11-27 01:00:00,1,14.23,53.09,6,0,2.2,496.9,67.4,68.53,3.6615999999999995,No action needed
2024-11-27 02:00:00,2,16.79,57.1,0,0,-0.66,436.8,75.6,90.4,6.2928,No action needed
2024-11-27 03:00:00,3,17.27,55.41,4,0,1.49,524.6,78.4,76.01,4.3148,No action needed
2024-11-27 04:00:00,4,18.48,59.55,3,0,1.33,524.0,81.1,77.86,4.462,No action needed
2024-11-27 05:00:00,5,18.71,61.4,1,0,-0.02,403.3,81.1,88.41,5.704,No action needed
2024-11-27 06:00:00,6,18.58,57.86,2,0,1.26,439.5,82.4,79.97,4.5264,No action needed
2024-11-27 07:00:00,7,22.27,59.37,0,0,0.41,426.5,94.2,89.21,5.3084,Run only essential appliances
2024-11-27 08:00:00,8,22.23,59.26,7,0,2.79,530.0,94.4,72.31,3.1188,Reduce appliance usage
2024-11-27 09:00:00,9,22.15,55.48,4,1,1.38,350.0,96.7,84.83,4.416,No action needed
2024-11-27 10:00:00,10,25.68,53.24,2,0,0.39,462.3,83.7,85.65,5.3268,No action needed
2024-11-27 11:00:00,11,26.93,52.32,0,0,0.58,395.3,79.1,84.05,5.152,Run only essential appliances
2024-11-27 12:00:00,12,24.96,51.6,0,0,0.01,412.2,87.4,89.97,5.6764,Run only essential appliances
2024-11-27 13:00:00,13,26.99,48.7,5,1,1.97,424.8,79.4,74.7,3.8732,No action needed
2024-11-27 14:00:00,14,24.42,43.28,4,1,0.97,401.2,87.0,83.8,4.793200000000001,No action needed
2024-11-27 15:00:00,15,23.16,44.23,2,0,0.33,452.8,92.5,88.82,5.382,No action needed
2024-11-27 16:00:00,16,21.87,39.67,4,1,0.83,387.3,94.3,87.11,4.922,No action needed
2024-11-27 17:00:00,17,22.93,37.12,3,1,1.61,379.1,89.8,80.83,4.2044,No action needed
2024-11-27 18:00:00,18,19.22,39.27,5,0,3.33,468.7,83.5,66.47,2.622,Reduce appliance usage
2024-11-27 19:00:00,19,19.44,42.59,3,0,1.66,449.9,86.1,78.34,4.158399999999999,No action needed
2024-11-27 20:00:00,20,16.94,42.65,3,0,2.25,437.8,76.1,71.7,3.6155999999999997,No action needed
2024-11-27 21:00:00,21,16.0,42.93,2,0,2.21,434.6,72.5,70.93,3.6524,No action needed
2024-11-27 22:00:00,22,16.7,44.17,0,0,2.26,392.5,75.9,72.25,3.6064000000000003,No action needed
2024-11-27 23:00:00,23,14.79,46.63,1,0,0.16,366.7,69.5,84.31,5.5384,No action needed
2024-11-28 00:00:00,0,14.6,50.22,1,0,0.83,399.5,70.3,79.73,4.922,No action needed
2024-11-28 01:00:00,1,16.3,50.45,1,0,1.15,451.4,77.0,78.89,4.627599999999999,No action needed
2024-11-28 02:00:00,2,17.27,54.3,1,0,-0.32,409.4,78.9,89.6,5.98,No action needed
2024-11-28 03:00:00,3,17.11,56.64,1,0,0.33,423.6,77.1,84.64,5.382,No action needed
2024-11-28 04:00:00,4,16.85,55.96,0,0,-0.32,463.0,76.4,88.05,5.98,No action needed
2024-11-28 05:00:00,5,18.2,57.98,3,0,1.63,471.3,80.8,76.62,4.186,No action needed
2024-11-28 06:00:00,6,20.08,60.82,3,0,1.19,507.9,86.9,80.75,4.590800000000001,No action needed
2024-11-28 07:00:00,7,21.62,59.68,4,0,0.98,488.4,93.6,84.41,4.784,No action needed
2024-11-28 08:00:00,8,21.51,58.04,5,0,1.01,487.6,94.0,84.35,4.7564,No action needed
2024-11-28 09:00:00,9,24.26,55.25,9,1,2.39,468.9,88.3,73.99,3.4867999999999997,No action needed
2024-11-28 10:00:00,10,24.42,58.15,3,1,0.43,372.3,86.2,87.49,5.29,No action needed
2024-11-28 11:00:00,11,23.11,50.91,5,1,1.22,406.2,95.1,84.54,4.5632,No action needed
2024-11-28 12:00:00,12,24.07,50.5,5,1,1.19,437.4,91.5,83.19,4.590800000000001,No action needed
2024-11-28 13:00:00,13,24.33,46.44,3,1,1.17,433.4,88.9,82.6,4.6092,No action needed
2024-11-28 14:00:00,14,24.26,45.07,5,1,1.1,430.0,88.5,82.98,4.6736,No action needed
2024-11-28 15:00:00,15,25.42,43.84,1,0,0.55,425.6,83.2,85.02,5.1796,Run only essential appliances
2024-11-28 16:00:00,16,22.74,38.6,3,1,0.56,377.1,91.3,88.11,5.1704,No action needed
2024-11-28 17:00:00,17,20.45,40.33,3,1,0.31,377.0,89.0,89.04,5.4004,No action needed
2024-11-28 18:00:00,18,20.22,42.38,6,0,3.18,528.0,89.1,68.23,2.76,Reduce appliance usage
2024-11-28 19:00:00,19,18.35,43.86,3,0,2.09,447.9,82.3,74.44,3.7628,No action needed
2024-11-28 20:00:00,20,17.82,41.08,3,0,1.82,445.2,78.8,75.18,4.0112,No action needed
2024-11-28 21:00:00,21,17.05,43.01,2,0,1.79,450.8,76.7,74.66,4.0388,No action needed
2024-11-28 22:00:00,22,16.88,49.42,0,0,2.29,372.2,79.2,73.35,3.5787999999999998,No action needed
2024-11-28 23:00:00,23,15.15,49.68,0,0,-0.21,398.0,72.4,87.11,5.8788,No action needed
2024-11-29 00:00:00,0,16.64,48.77,0,0,0.15,449.7,77.9,85.65,5.5476,No action needed
2024-11-29 01:00:00,1,16.08,51.35,4,0,0.86,443.7,75.6,80.46,4.8944,No action needed
2024-11-29 02:00:00,2,14.96,56.91,2,0,0.99,426.8,68.4,77.71,4.7748,No action needed
2024-11-29 03:00:00,3,18.67,55.05,0,0,-0.66,389.9,84.2,93.68,6.2928,No action needed
2024-11-29 04:00:00,4,17.83,60.84,0,0,0.57,432.4,77.9,83.19,5.1612,No action needed
2024-11-29 05:00:00,5,17.87,60.33,1,0,0.76,433.7,78.3,82.07,4.9864,No action needed
2024-11-29 06:00:00,6,21.65,61.04,1,0,0.24,446.1,93.1,89.69,5.464799999999999,Run only essential appliances
2024-11-29 07:00:00,7,23.37,59.15,0,0,0.81,434.7,89.9,85.21,4.9403999999999995,Run only essential appliances
2024-11-29 08:00:00,8,22.47,57.4,1,0,0.7,494.9,94.4,86.37,5.0416,Run only essential appliances
2024-11-29 09:00:00,9,23.03,60.0,3,1,2.07,350.0,90.9,78.62,3.7811999999999997,No action needed
2024-11-29 10:00:00,10,24.16,54.51,0,0,0.39,491.4,89.1,86.83,5.3268,Run only essential appliances
2024-11-29 11:00:00,11,25.54,51.77,2,0,0.05,477.1,85.0,88.02,5.6396,No action needed
2024-11-29 12:00:00,12,26.28,49.84,0,0,-0.32,472.0,82.8,89.83,5.98,Run only essential appliances
2024-11-29 13:00:00,13,25.4,47.8,5,1,1.96,389.8,85.3,77.06,3.8824,No action needed
2024-11-29 14:00:00,14,24.43,42.94,3,1,0.16,366.2,86.8,89.51,5.5384,No action needed
2024-11-29 15:00:00,15,25.03,41.8,1,0,0.27,390.9,83.8,87.53,5.437200000000001,Run only essential appliances
2024-11-29 16:00:00,16,22.19,40.1,3,1,-0.6,350.0,94.3,96.92,6.2376,No action needed
2024-11-29 17:00:00,17,22.33,42.03,4,1,1.67,381.5,94.7,81.88,4.1491999999999996,No action needed
2024-11-29 18:00:00,18,19.71,38.23,5,0,2.94,489.5,85.0,69.13,2.9808,Reduce appliance usage
2024-11-29 19:00:00,19,19.14,36.83,1,0,1.59,413.8,82.0,78.1,4.2228,No action needed
2024-11-29 20:00:00,20,17.39,37.41,4,0,2.66,456.5,75.3,68.53,3.2384,Reduce appliance usage
2024-11-29 21:00:00,21,16.41,39.99,3,0,2.04,473.7,72.6,71.47,3.8087999999999997,No action needed
2024-11-29 22:00:00,22,15.29,47.72,2,0,1.55,448.4,72.0,74.84,4.2596,No action needed
2024-11-29 23:00:00,23,16.52,47.44,0,0,0.02,406.2,76.8,86.82,5.6672,No action needed
2024-11-30 00:00:00,0,14.27,51.0,3,0,0.69,435.9,68.6,79.58,5.050800000000001,No action needed
2024-11-30 01:00:00,1,14.43,53.66,0,0,-0.49,374.0,67.9,87.93,6.1364,No action needed
2024-11-30 02:00:00,2,17.79,55.11,1,0,1.25,423.4,80.6,79.74,4.5356,No action needed
2024-11-30 03:00:00,3,17.44,56.92,0,0,-0.05,368.6,78.3,88.28,5.7316,No action needed
2024-11-30 04:00:00,4,15.11,60.75,0,0,-0.21,410.4,67.1,85.33,5.8788,No action needed
2024-11-30 05:00:00,5,18.14,59.95,1,0,0.28,386.7,79.6,86.27,5.428,No action needed
2024-11-30 06:00:00,6,18.19,62.8,0,0,-0.05,434.6,78.4,87.32,5.7316,Run only essential appliances
2024-11-30 07:00:00,7,20.34,60.9,3,0,0.8,441.4,87.9,84.57,4.9496,No action needed
2024-11-30 08:00:00,8,19.36,57.42,2,0,-0.11,486.4,85.7,89.13,5.7868,No action needed
2024-11-30 09:00:00,9,23.4,56.08,2,0,1.26,458.4,91.4,82.39,4.5264,No action needed
2024-11-30 10:00:00,10,23.19,53.55,3,1,0.49,350.0,93.5,89.63,5.2348,No action needed
2024-11-30 11:00:00,11,24.89,55.02,3,1,1.69,371.3,85.9,79.26,4.130800000000001,No action needed
2024-11-30 12:00:00,12,23.37,49.19,3,1,0.31,397.8,94.1,90.26,5.4004,No action needed
2024-11-30 13:00:00,13,24.91,45.81,0,0,0.46,379.5,86.3,87.22,5.2624,Run only essential appliances
2024-11-30 14:00:00,14,23.92,45.64,1,0,0.82,405.5,90.1,85.64,4.9312,Run only essential appliances
2024-11-30 15:00:00,15,25.04,42.73,1,0,0.34,430.0,84.2,86.61,5.3728,Run only essential appliances
2024-11-30 16:00:00,16,23.91,41.93,3,1,0.01,392.6,88.3,90.54,5.6764,No action needed
2024-11-30 17:00:00,17,22.08,44.12,3,1,0.95,356.6,96.7,87.51,4.811599999999999,No action needed
2024-11-30 18:00:00,18,19.67,41.83,2,0,2.75,451.4,86.6,71.41,3.1555999999999997,Reduce appliance usage
2024-11-30 19:00:00,19,20.69,40.39,1,0,1.11,461.0,90.0,82.9,4.6644,No action needed
2024-11-30 20:00:00,20,15.95,38.52,3,0,2.21,441.0,70.1,70.11,3.6524,No action needed
2024-11-30 21:00:00,21,15.06,41.93,0,0,1.04,368.3,68.2,78.2,4.7288,No action needed
2024-11-30 22:00:00,22,15.59,46.42,0,0,1.77,435.1,72.6,73.8,4.0572,No action needed
2024-11-30 23:00:00,23,17.42,45.07,2,0,1.42,459.2,79.2,77.68,4.3792,No action needed
2024-12-01 00:00:00,0,14.8,54.28,0,0,-0.0,356.0,69.1,85.39,5.6856,No action needed
2024-12-01 01:00:00,1,14.99,52.62,1,0,-0.07,467.8,70.6,84.62,5.75,No action needed
2024-12-01 02:00:00,2,14.23,55.1,0,0,0.94,421.1,66.4,77.52,4.8208,No action needed
2024-12-01 03:00:00,3,17.41,55.74,3,0,1.01,474.5,78.8,79.99,4.7564,No action needed
2024-12-01 04:00:00,4,18.45,59.65,0,0,-0.02,396.5,81.0,88.48,5.704,No action needed
2024-12-01 05:00:00,5,19.49,57.34,1,0,0.2,404.2,86.3,88.53,5.5016,No action needed
2024-12-01 06:00:00,6,19.37,64.33,0,0,-0.55,409.1,82.3,92.11,6.1916,Run only essential appliances
2024-12-01 07:00:00,7,20.59,62.29,1,0,0.65,452.8,88.2,85.46,5.087599999999999,Run only essential appliances
2024-12-01 08:00:00,8,21.21,60.63,4,0,1.65,453.8,91.5,79.96,4.167599999999999,No action needed
2024-12-01 09:00:00,9,23.62,54.29,0,0,-0.13,398.9,91.4,92.28,5.8052,Run only essential appliances
2024-12-01 10:00:00,10,23.25,55.41,4,1,1.55,406.4,92.3,81.56,4.2596,No action needed
2024-12-01 11:00:00,11,23.65,55.01,5,1,0.44,433.1,90.9,87.93,5.280799999999999,No action needed
2024-12-01 12:00:00,12,24.58,51.19,2,0,0.47,420.6,89.1,87.38,5.2532000000000005,No action needed
2024-12-01 13:00:00,13,24.34,45.41,7,1,1.79,444.0,88.3,78.24,4.0388,No action needed
2024-12-01 14:00:00,14,23.79,43.7,5,1,1.6,385.9,89.7,80.77,4.2136000000000005,No action needed
2024-12-01 15:00:00,15,24.0,42.03,1,0,-0.26,424.5,88.0,91.72,5.924799999999999,Run only essential appliances
2024-12-01 16:00:00,16,22.58,40.13,3,1,0.05,366.4,92.7,91.99,5.6396,No action needed
2024-12-01 17:00:00,17,21.01,43.4,5,1,1.36,405.6,92.7,82.92,4.434399999999999,No action needed
2024-12-01 18:00:00,18,20.18,36.16,2,0,2.06,475.7,85.8,75.27,3.7903999999999995,No action needed
